statsDataId,観測値,Ａ　人口・世帯,地域,調査年,単位,値
0000010101,00001,A110102,12000,2024100000,人,3158000
0000010101,00001,A110102,13000,2024100000,人,7218000
0000010101,00001,A110102,14000,2024100000,人,4649000
0000010101,00001,A110102,15000,2024100000,人,1078000
0000010101,00001,A110102,16000,2024100000,人,511000
0000010101,00001,A110102,17000,2024100000,人,564000
0000010101,00001,A110102,18000,2024100000,人,377000
0000010101,00001,A110102,19000,2024100000,人,402000
0000010101,00001,A110102,20000,2024100000,人,1014000
0000010101,00001,A110102,21000,2024100000,人,985000
0000010101,00001,A110102,22000,2024100000,人,1787000
0000010101,00001,A110102,23000,2024100000,人,3742000
0000010101,00001,A110102,24000,2024100000,人,874000
0000010101,00001,A110102,25000,2024100000,人,710000
0000010101,00001,A110102,26000,2024100000,人,1317000
0000010101,00001,A110102,27000,2024100000,人,4572000
0000010101,00001,A110102,28000,2024100000,人,2802000
0000010101,00001,A110102,29000,2024100000,人,681000
0000010101,00001,A110102,30000,2024100000,人,465000
0000010101,00001,A110102,31000,2024100000,人,277000
0000010101,00001,A110102,32000,2024100000,人,331000
0000010101,00001,A110102,33000,2024100000,人,950000
0000010101,00001,A110102,34000,2024100000,人,1396000
0000010101,00001,A110102,35000,2024100000,人,671000
0000010101,00001,A110102,36000,2024100000,人,358000
0000010101,00001,A110102,37000,2024100000,人,473000
0000010101,00001,A110102,38000,2024100000,人,669000
0000010101,00001,A110102,39000,2024100000,人,345000
0000010101,00001,A110102,40000,2024100000,人,2678000
0000010101,00001,A110102,41000,2024100000,人,414000
0000010101,00001,A110102,42000,2024100000,人,661000
0000010101,00001,A110102,43000,2024100000,人,891000
0000010101,00001,A110102,44000,2024100000,人,568000
0000010101,00001,A110102,45000,2024100000,人,545000
0000010101,00001,A110102,46000,2024100000,人,807000
0000010101,00001,A110102,47000,2024100000,人,744000
0000010101,00001,A1102,00000,2024100000,人,120296000
0000010101,00001,A1102,01000,2024100000,人,4980000
0000010101,00001,A1102,02000,2024100000,人,1157000
0000010101,00001,A1102,03000,2024100000,人,1134000
0000010101,00001,A1102,04000,2024100000,人,2219000
0000010101,00001,A1102,05000,2024100000,人,891000
0000010101,00001,A1102,06000,2024100000,人,1001000
0000010101,00001,A1102,07000,2024100000,人,1724000
0000010101,00001,A1102,08000,2024100000,人,2716000
0000010101,00001,A1102,09000,2024100000,人,1830000
0000010101,00001,A1102,10000,2024100000,人,1811000
0000010101,00001,A1102,11000,2024100000,人,7083000
0000010101,00001,A1102,12000,2024100000,人,6057000
0000010101,00001,A1102,13000,2024100000,人,13463000
0000010101,00001,A1102,14000,2024100000,人,8941000
0000010101,00001,A1102,15000,2024100000,人,2078000
0000010101,00001,A1102,16000,2024100000,人,974000
0000010101,00001,A1102,17000,2024100000,人,1079000
0000010101,00001,A1102,18000,2024100000,人,721000
0000010101,00001,A1102,19000,2024100000,人,769000
0000010101,00001,A1102,20000,2024100000,人,1945000
0000010101,00001,A1102,21000,2024100000,人,1846000
0000010101,00001,A1102,22000,2024100000,人,3411000
0000010101,00001,A1102,23000,2024100000,人,7160000
0000010101,00001,A1102,24000,2024100000,人,1649000
0000010101,00001,A1102,25000,2024100000,人,1360000
0000010101,00001,A1102,26000,2024100000,人,2441000
0000010101,00001,A1102,27000,2024100000,人,8453000
0000010101,00001,A1102,28000,2024100000,人,5204000
0000010101,00001,A1102,29000,2024100000,人,1267000
0000010101,00001,A1102,30000,2024100000,人,871000
0000010101,00001,A1102,31000,2024100000,人,525000
0000010101,00001,A1102,32000,2024100000,人,631000
0000010101,00001,A1102,33000,2024100000,人,1795000
0000010101,00001,A1102,34000,2024100000,人,2655000
0000010101,00001,A1102,35000,2024100000,人,1260000
0000010101,00001,A1102,36000,2024100000,人,678000
0000010101,00001,A1102,37000,2024100000,人,899000
0000010101,00001,A1102,38000,2024100000,人,1259000
0000010101,00001,A1102,39000,2024100000,人,649000
0000010101,00001,A1102,40000,2024100000,人,4989000
0000010101,00001,A1102,41000,2024100000,人,777000
0000010101,00001,A1102,42000,2024100000,人,1237000
0000010101,00001,A1102,43000,2024100000,人,1669000
0000010101,00001,A1102,44000,2024100000,人,1066000
0000010101,00001,A1102,45000,2024100000,人,1021000
0000010101,00001,A1102,46000,2024100000,人,1513000
0000010101,00001,A1102,47000,2024100000,人,1437000
0000010101,00001,A110201,00000,2024100000,人,58450000
0000010101,00001,A110201,01000,2024100000,人,2351000
0000010101,00001,A110201,02000,2024100000,人,546000
0000010101,00001,A110201,03000,2024100000,人,548000
0000010101,00001,A110201,04000,2024100000,人,1082000
0000010101,00001,A110201,05000,2024100000,人,422000
0000010101,00001,A110201,06000,2024100000,人,487000
0000010101,00001,A110201,07000,2024100000,人,853000
0000010101,00001,A110201,08000,2024100000,人,1355000
0000010101,00001,A110201,09000,2024100000,人,914000
0000010101,00001,A110201,10000,2024100000,人,894000
0000010101,00001,A110201,11000,2024100000,人,3509000
0000010101,00001,A110201,12000,2024100000,人,2998000
0000010101,00001,A110201,13000,2024100000,人,6599000
0000010101,00001,A110201,14000,2024100000,人,4430000
0000010101,00001,A110201,15000,2024100000,人,1011000
0000010101,00001,A110201,16000,2024100000,人,474000
0000010101,00001,A110201,17000,2024100000,人,523000
0000010101,00001,A110201,18000,2024100000,人,353000
0000010101,00001,A110201,19000,2024100000,人,378000
0000010101,00001,A110201,20000,2024100000,人,953000
0000010101,00001,A110201,21000,2024100000,人,896000
0000010101,00001,A110201,22000,2024100000,人,1682000
0000010101,00001,A110201,23000,2024100000,人,3565000
0000010101,00001,A110201,24000,2024100000,人,804000
0000010101,00001,A110201,25000,2024100000,人,669000
0000010101,00001,A110201,26000,2024100000,人,1162000
0000010101,00001,A110201,27000,2024100000,人,4032000
0000010101,00001,A110201,28000,2024100000,人,2468000
0000010101,00001,A110201,29000,2024100000,人,595000
0000010101,00001,A110201,30000,2024100000,人,411000
0000010101,00001,A110201,31000,2024100000,人,252000
0000010101,00001,A110201,32000,2024100000,人,306000
0000010101,00001,A110201,33000,2024100000,人,863000
0000010101,00001,A110201,34000,2024100000,人,1286000
0000010101,00001,A110201,35000,2024100000,人,599000
0000010101,00001,A110201,36000,2024100000,人,325000
0000010101,00001,A110201,37000,2024100000,人,434000
0000010101,00001,A110201,38000,2024100000,人,597000
0000010101,00001,A110201,39000,2024100000,人,307000
0000010101,00001,A110201,40000,2024100000,人,2359000
0000010101,00001,A110201,41000,2024100000,人,369000
0000010101,00001,A110201,42000,2024100000,人,583000
0000010101,00001,A110201,43000,2024100000,人,793000
0000010101,00001,A110201,44000,2024100000,人,507000
0000010101,00001,A110201,45000,2024100000,人,483000
0000010101,00001,A110201,46000,2024100000,人,717000
0000010101,00001,A110201,47000,2024100000,人,705000
0000010101,00001,A110202,00000,2024100000,人,61846000
0000010101,00001,A110202,01000,2024100000,人,2629000
0000010101,00001,A110202,02000,2024100000,人,611000
0000010101,00001,A110202,03000,2024100000,人,586000
0000010101,00001,A110202,04000,2024100000,人,1137000
0000010101,00001,A110202,05000,2024100000,人,469000
0000010101,00001,A110202,06000,2024100000,人,514000
0000010101,00001,A110202,07000,2024100000,人,872000
0000010101,00001,A110202,08000,2024100000,人,1362000
0000010101,00001,A110202,09000,2024100000,人,916000
0000010101,00001,A110202,10000,2024100000,人,917000
0000010101,00001,A110202,11000,2024100000,人,3574000
0000010101,00001,A110202,12000,2024100000,人,3059000
0000010101,00001,A110202,13000,2024100000,人,6864000
0000010101,00001,A110202,14000,2024100000,人,4512000
0000010101,00001,A110202,15000,2024100000,人,1066000
0000010101,00001,A110202,16000,2024100000,人,500000
0000010101,00001,A110202,17000,2024100000,人,556000
0000010101,00001,A110202,18000,2024100000,人,368000
0000010101,00001,A110202,19000,2024100000,人,391000
0000010101,00001,A110202,20000,2024100000,人,992000
0000010101,00001,A110202,21000,2024100000,人,950000
