statsDataId,表章事項,男女,全国、都道府県、市区町村,時間軸（年次）,単位,値
0004050397,2025_01,0,35321,2025000000,人,5437
0004050397,2025_01,0,35341,2025000000,人,1893
0004050397,2025_01,0,35343,2025000000,人,13395
0004050397,2025_01,0,35344,2025000000,人,10791
0004050397,2025_01,0,35502,2025000000,人,2705
0004050397,2025_01,0,36000,2025000000,人,675489
0004050397,2025_01,0,36201,2025000000,人,241075
0004050397,2025_01,0,36202,2025000000,人,51050
0004050397,2025_01,0,36203,2025000000,人,33993
0004050397,2025_01,0,36204,2025000000,人,64601
0004050397,2025_01,0,36205,2025000000,人,35556
0004050397,2025_01,0,36206,2025000000,人,31561
0004050397,2025_01,0,36207,2025000000,人,25519
0004050397,2025_01,0,36208,2025000000,人,20549
0004050397,2025_01,0,36301,2025000000,人,4260
0004050397,2025_01,0,36302,2025000000,人,1193
0004050397,2025_01,0,36321,2025000000,人,1866
0004050397,2025_01,0,36341,2025000000,人,23646
0004050397,2025_01,0,36342,2025000000,人,4175
0004050397,2025_01,0,36368,2025000000,人,6272
0004050397,2025_01,0,36383,2025000000,人,3142
0004050397,2025_01,0,36387,2025000000,人,5429
0004050397,2025_01,0,36388,2025000000,人,7390
0004050397,2025_01,0,36401,2025000000,人,14093
0004050397,2025_01,0,36402,2025000000,人,22905
0004050397,2025_01,0,36403,2025000000,人,34962
0004050397,2025_01,0,36404,2025000000,人,12424
0004050397,2025_01,0,36405,2025000000,人,10530
0004050397,2025_01,0,36468,2025000000,人,6572
0004050397,2025_01,0,36489,2025000000,人,12726
0004050397,2025_01,0,37000,2025000000,人,907725
0004050397,2025_01,0,37201,2025000000,人,407208
0004050397,2025_01,0,37202,2025000000,人,106801
0004050397,2025_01,0,37203,2025000000,人,47762
0004050397,2025_01,0,37204,2025000000,人,29704
0004050397,2025_01,0,37205,2025000000,人,54423
0004050397,2025_01,0,37206,2025000000,人,42556
0004050397,2025_01,0,37207,2025000000,人,25346
0004050397,2025_01,0,37208,2025000000,人,56371
0004050397,2025_01,0,37322,2025000000,人,11422
0004050397,2025_01,0,37324,2025000000,人,12539
0004050397,2025_01,0,37341,2025000000,人,25790
0004050397,2025_01,0,37364,2025000000,人,2932
0004050397,2025_01,0,37386,2025000000,人,18583
0004050397,2025_01,0,37387,2025000000,人,21416
0004050397,2025_01,0,37403,2025000000,人,7631
0004050397,2025_01,0,37404,2025000000,人,21201
0004050397,2025_01,0,37406,2025000000,人,16040
0004050397,2025_01,0,38000,2025000000,人,1260088
0004050397,2025_01,0,38201,2025000000,人,497041
0004050397,2025_01,0,38202,2025000000,人,141735
0004050397,2025_01,0,38203,2025000000,人,62715
0004050397,2025_01,0,38204,2025000000,人,28473
0004050397,2025_01,0,38205,2025000000,人,108640
0004050397,2025_01,0,38206,2025000000,人,98665
0004050397,2025_01,0,38207,2025000000,人,37365
0004050397,2025_01,0,38210,2025000000,人,33460
0004050397,2025_01,0,38213,2025000000,人,77151
0004050397,2025_01,0,38214,2025000000,人,31551
0004050397,2025_01,0,38215,2025000000,人,32781
0004050397,2025_01,0,38356,2025000000,人,5808
0004050397,2025_01,0,38386,2025000000,人,6301
0004050397,2025_01,0,38401,2025000000,人,29004
0004050397,2025_01,0,38402,2025000000,人,19597
0004050397,2025_01,0,38422,2025000000,人,13724
0004050397,2025_01,0,38442,2025000000,人,7077
0004050397,2025_01,0,38484,2025000000,人,3312
0004050397,2025_01,0,38488,2025000000,人,8638
0004050397,2025_01,0,38506,2025000000,人,17050
0004050397,2025_01,0,39000,2025000000,人,643437
0004050397,2025_01,0,39201,2025000000,人,309383
0004050397,2025_01,0,39202,2025000000,人,9650
0004050397,2025_01,0,39203,2025000000,人,14625
0004050397,2025_01,0,39204,2025000000,人,45413
0004050397,2025_01,0,39205,2025000000,人,23839
0004050397,2025_01,0,39206,2025000000,人,18310
0004050397,2025_01,0,39208,2025000000,人,17239
0004050397,2025_01,0,39209,2025000000,人,10388
0004050397,2025_01,0,39210,2025000000,人,30502
0004050397,2025_01,0,39211,2025000000,人,31293
0004050397,2025_01,0,39212,2025000000,人,24423
0004050397,2025_01,0,39301,2025000000,人,1849
0004050397,2025_01,0,39302,2025000000,人,2724
0004050397,2025_01,0,39303,2025000000,人,2263
0004050397,2025_01,0,39304,2025000000,人,2022
0004050397,2025_01,0,39305,2025000000,人,1090
0004050397,2025_01,0,39306,2025000000,人,649
0004050397,2025_01,0,39307,2025000000,人,3553
0004050397,2025_01,0,39341,2025000000,人,3022
0004050397,2025_01,0,39344,2025000000,人,2761
0004050397,2025_01,0,39363,2025000000,人,3430
0004050397,2025_01,0,39364,2025000000,人,339
0004050397,2025_01,0,39386,2025000000,人,19690
0004050397,2025_01,0,39387,2025000000,人,4015
0004050397,2025_01,0,39401,2025000000,人,5307
0004050397,2025_01,0,39402,2025000000,人,11256
0004050397,2025_01,0,39403,2025000000,人,4430
0004050397,2025_01,0,39405,2025000000,人,2909
0004050397,2025_01,0,39410,2025000000,人,4414
0004050397,2025_01,0,39411,2025000000,人,4676
0004050397,2025_01,0,39412,2025000000,人,13855
0004050397,2025_01,0,39424,2025000000,人,3899
0004050397,2025_01,0,39427,2025000000,人,1274
0004050397,2025_01,0,39428,2025000000,人,8945
0004050397,2025_01,0,40000,2025000000,人,5081879
0004050397,2025_01,0,40100,2025000000,人,904289
0004050397,2025_01,0,40101,2025000000,人,87349
0004050397,2025_01,0,40103,2025000000,人,76576
0004050397,2025_01,0,40105,2025000000,人,54060
0004050397,2025_01,0,40106,2025000000,人,180182
0004050397,2025_01,0,40107,2025000000,人,202764
0004050397,2025_01,0,40108,2025000000,人,60908
0004050397,2025_01,0,40109,2025000000,人,242450
0004050397,2025_01,0,40130,2025000000,人,1663892
0004050397,2025_01,0,40131,2025000000,人,339735
0004050397,2025_01,0,40132,2025000000,人,264220
0004050397,2025_01,0,40133,2025000000,人,216368
0004050397,2025_01,0,40134,2025000000,人,270741
0004050397,2025_01,0,40135,2025000000,人,213621
0004050397,2025_01,0,40136,2025000000,人,134096
0004050397,2025_01,0,40137,2025000000,人,225111
0004050397,2025_01,0,40202,2025000000,人,101941
0004050397,2025_01,0,40203,2025000000,人,296827
0004050397,2025_01,0,40204,2025000000,人,53568
0004050397,2025_01,0,40205,2025000000,人,122329
0004050397,2025_01,0,40206,2025000000,人,44222
0004050397,2025_01,0,40207,2025000000,人,60569
0004050397,2025_01,0,40210,2025000000,人,57350
0004050397,2025_01,0,40211,2025000000,人,47722
0004050397,2025_01,0,40212,2025000000,人,29718
0004050397,2025_01,0,40213,2025000000,人,70037
0004050397,2025_01,0,40214,2025000000,人,22267
0004050397,2025_01,0,40215,2025000000,人,38496
0004050397,2025_01,0,40216,2025000000,人,58652
0004050397,2025_01,0,40217,2025000000,人,105919
0004050397,2025_01,0,40218,2025000000,人,109026
0004050397,2025_01,0,40219,2025000000,人,103496
0004050397,2025_01,0,40220,2025000000,人,97045
0004050397,2025_01,0,40221,2025000000,人,72823
0004050397,2025_01,0,40223,2025000000,人,58350
0004050397,2025_01,0,40224,2025000000,人,69064
0004050397,2025_01,0,40225,2025000000,人,25966
0004050397,2025_01,0,40226,2025000000,人,24109
0004050397,2025_01,0,40227,2025000000,人,31909
0004050397,2025_01,0,40228,2025000000,人,47469
0004050397,2025_01,0,40229,2025000000,人,33029
0004050397,2025_01,0,40230,2025000000,人,100674
0004050397,2025_01,0,40231,2025000000,人,47773
0004050397,2025_01,0,40341,2025000000,人,37239
0004050397,2025_01,0,40342,2025000000,人,31113
0004050397,2025_01,0,40343,2025000000,人,45407
0004050397,2025_01,0,40344,2025000000,人,29070
0004050397,2025_01,0,40345,2025000000,人,32195
0004050397,2025_01,0,40348,2025000000,人,9267
0004050397,2025_01,0,40349,2025000000,人,48506
0004050397,2025_01,0,40381,2025000000,人,12303
0004050397,2025_01,0,40382,2025000000,人,27654
0004050397,2025_01,0,40383,2025000000,人,30583
0004050397,2025_01,0,40384,2025000000,人,18396
0004050397,2025_01,0,40401,2025000000,人,6533
0004050397,2025_01,0,40402,2025000000,人,14022
0004050397,2025_01,0,40421,2025000000,人,12205
0004050397,2025_01,0,40447,2025000000,人,30842
0004050397,2025_01,0,40448,2025000000,人,1618
0004050397,2025_01,0,40503,2025000000,人,15800
0004050397,2025_01,0,40522,2025000000,人,13172
0004050397,2025_01,0,40544,2025000000,人,19264
0004050397,2025_01,0,40601,2025000000,人,9355
0004050397,2025_01,0,40602,2025000000,人,7616
0004050397,2025_01,0,40604,2025000000,人,7566
0004050397,2025_01,0,40605,2025000000,人,13470
0004050397,2025_01,0,40608,2025000000,人,4766
0004050397,2025_01,0,40609,2025000000,人,2495
0004050397,2025_01,0,40610,2025000000,人,19878
0004050397,2025_01,0,40621,2025000000,人,37975
0004050397,2025_01,0,40625,2025000000,人,16750
0004050397,2025_01,0,40642,2025000000,人,6257
0004050397,2025_01,0,40646,2025000000,人,6661
0004050397,2025_01,0,40647,2025000000,人,15370
0004050397,2025_01,0,41000,2025000000,人,781214
0004050397,2025_01,0,41201,2025000000,人,227754
0004050397,2025_01,0,41202,2025000000,人,110211
0004050397,2025_01,0,41203,2025000000,人,74482
0004050397,2025_01,0,41204,2025000000,人,16825
0004050397,2025_01,0,41205,2025000000,人,49756
0004050397,2025_01,0,41206,2025000000,人,45721
0004050397,2025_01,0,41207,2025000000,人,26166
0004050397,2025_01,0,41208,2025000000,人,43126
0004050397,2025_01,0,41209,2025000000,人,24327
0004050397,2025_01,0,41210,2025000000,人,29387
0004050397,2025_01,0,41327,2025000000,人,16290
0004050397,2025_01,0,41341,2025000000,人,17284
0004050397,2025_01,0,41345,2025000000,人,9358
0004050397,2025_01,0,41346,2025000000,人,25499
0004050397,2025_01,0,41387,2025000000,人,4614
0004050397,2025_01,0,41401,2025000000,人,17732
0004050397,2025_01,0,41423,2025000000,人,5741
0004050397,2025_01,0,41424,2025000000,人,9505
0004050397,2025_01,0,41425,2025000000,人,20285
0004050397,2025_01,0,41441,2025000000,人,7151
0004050397,2025_01,0,42000,2025000000,人,1232190
0004050397,2025_01,0,42201,2025000000,人,381738
0004050397,2025_01,0,42202,2025000000,人,226189
0004050397,2025_01,0,42203,2025000000,人,40445
0004050397,2025_01,0,42204,2025000000,人,130267
0004050397,2025_01,0,42205,2025000000,人,97512
0004050397,2025_01,0,42207,2025000000,人,26412
0004050397,2025_01,0,42208,2025000000,人,19325
0004050397,2025_01,0,42209,2025000000,人,25316
0004050397,2025_01,0,42210,2025000000,人,22363
0004050397,2025_01,0,42211,2025000000,人,31456
0004050397,2025_01,0,42212,2025000000,人,23482
0004050397,2025_01,0,42213,2025000000,人,38226
0004050397,2025_01,0,42214,2025000000,人,37344
0004050397,2025_01,0,42307,2025000000,人,38734
0004050397,2025_01,0,42308,2025000000,人,28966
0004050397,2025_01,0,42321,2025000000,人,7125
0004050397,2025_01,0,42322,2025000000,人,12325
0004050397,2025_01,0,42323,2025000000,人,13713
0004050397,2025_01,0,42383,2025000000,人,2018
0004050397,2025_01,0,42391,2025000000,人,13710
0004050397,2025_01,0,42411,2025000000,人,15524
0004050397,2025_01,0,43000,2025000000,人,1678090
0004050397,2025_01,0,43100,2025000000,人,730854
0004050397,2025_01,0,43101,2025000000,人,185413
0004050397,2025_01,0,43102,2025000000,人,189030
0004050397,2025_01,0,43103,2025000000,人,89598
0004050397,2025_01,0,43104,2025000000,人,131743
0004050397,2025_01,0,43105,2025000000,人,135070
0004050397,2025_01,0,43202,2025000000,人,115453
0004050397,2025_01,0,43203,2025000000,人,28803
0004050397,2025_01,0,43204,2025000000,人,47347
0004050397,2025_01,0,43205,2025000000,人,20806
0004050397,2025_01,0,43206,2025000000,人,60562
0004050397,2025_01,0,43208,2025000000,人,45561
0004050397,2025_01,0,43210,2025000000,人,44764
0004050397,2025_01,0,43211,2025000000,人,34526
0004050397,2025_01,0,43212,2025000000,人,21404
0004050397,2025_01,0,43213,2025000000,人,54556
0004050397,2025_01,0,43214,2025000000,人,22959
0004050397,2025_01,0,43215,2025000000,人,68105
0004050397,2025_01,0,43216,2025000000,人,64344
0004050397,2025_01,0,43348,2025000000,人,8035
0004050397,2025_01,0,43364,2025000000,人,4862
0004050397,2025_01,0,43367,2025000000,人,8045
0004050397,2025_01,0,43368,2025000000,人,14531
0004050397,2025_01,0,43369,2025000000,人,8477
0004050397,2025_01,0,43403,2025000000,人,36941
0004050397,2025_01,0,43404,2025000000,人,44548
0004050397,2025_01,0,43423,2025000000,人,3444
0004050397,2025_01,0,43424,2025000000,人,5880
0004050397,2025_01,0,43425,2025000000,人,1195
0004050397,2025_01,0,43428,2025000000,人,5367
0004050397,2025_01,0,43432,2025000000,人,6852
0004050397,2025_01,0,43433,2025000000,人,9172
0004050397,2025_01,0,43441,2025000000,人,16574
0004050397,2025_01,0,43442,2025000000,人,10104
0004050397,2025_01,0,43443,2025000000,人,33542
0004050397,2025_01,0,43444,2025000000,人,9450
0004050397,2025_01,0,43447,2025000000,人,11670
0004050397,2025_01,0,43468,2025000000,人,9984
0004050397,2025_01,0,43482,2025000000,人,13880
0004050397,2025_01,0,43484,2025000000,人,3827
0004050397,2025_01,0,43501,2025000000,人,9617
0004050397,2025_01,0,43505,2025000000,人,7876
0004050397,2025_01,0,43506,2025000000,人,3254
0004050397,2025_01,0,43507,2025000000,人,1782
0004050397,2025_01,0,43510,2025000000,人,3774
0004050397,2025_01,0,43511,2025000000,人,810
0004050397,2025_01,0,43512,2025000000,人,2922
0004050397,2025_01,0,43513,2025000000,人,2266
0004050397,2025_01,0,43514,2025000000,人,13201
0004050397,2025_01,0,43531,2025000000,人,6164
0004050397,2025_01,0,44000,2025000000,人,1076875
0004050397,2025_01,0,44201,2025000000,人,470172
0004050397,2025_01,0,44202,2025000000,人,112267
0004050397,2025_01,0,44203,2025000000,人,80169
0004050397,2025_01,0,44204,2025000000,人,57943
0004050397,2025_01,0,44205,2025000000,人,60692
0004050397,2025_01,0,44206,2025000000,人,32729
0004050397,2025_01,0,44207,2025000000,人,14057
0004050397,2025_01,0,44208,2025000000,人,17696
0004050397,2025_01,0,44209,2025000000,人,21277
0004050397,2025_01,0,44210,2025000000,人,25281
0004050397,2025_01,0,44211,2025000000,人,49040
0004050397,2025_01,0,44212,2025000000,人,30504
0004050397,2025_01,0,44213,2025000000,人,32612
0004050397,2025_01,0,44214,2025000000,人,23676
0004050397,2025_01,0,44322,2025000000,人,1503
0004050397,2025_01,0,44341,2025000000,人,26954
0004050397,2025_01,0,44461,2025000000,人,7463
0004050397,2025_01,0,44462,2025000000,人,12840
0004050397,2025_01,0,45000,2025000000,人,1018904
0004050397,2025_01,0,45201,2025000000,人,389799
0004050397,2025_01,0,45202,2025000000,人,160340
0004050397,2025_01,0,45203,2025000000,人,109589
0004050397,2025_01,0,45204,2025000000,人,45895
0004050397,2025_01,0,45205,2025000000,人,40132
0004050397,2025_01,0,45206,2025000000,人,56066
0004050397,2025_01,0,45207,2025000000,人,14781
0004050397,2025_01,0,45208,2025000000,人,26586
0004050397,2025_01,0,45209,2025000000,人,15607
0004050397,2025_01,0,45341,2025000000,人,24978
0004050397,2025_01,0,45361,2025000000,人,7703
0004050397,2025_01,0,45382,2025000000,人,17547
0004050397,2025_01,0,45383,2025000000,人,6491
0004050397,2025_01,0,45401,2025000000,人,18680
0004050397,2025_01,0,45402,2025000000,人,15792
0004050397,2025_01,0,45403,2025000000,人,893
0004050397,2025_01,0,45404,2025000000,人,4465
0004050397,2025_01,0,45405,2025000000,人,14015
0004050397,2025_01,0,45406,2025000000,人,9353
0004050397,2025_01,0,45421,2025000000,人,16158
0004050397,2025_01,0,45429,2025000000,人,1257
0004050397,2025_01,0,45430,2025000000,人,2179
0004050397,2025_01,0,45431,2025000000,人,4091
0004050397,2025_01,0,45441,2025000000,人,10375
0004050397,2025_01,0,45442,2025000000,人,3118
0004050397,2025_01,0,45443,2025000000,人,3014
0004050397,2025_01,0,46000,2025000000,人,1512969
0004050397,2025_01,0,46201,2025000000,人,580970
0004050397,2025_01,0,46203,2025000000,人,96073
0004050397,2025_01,0,46204,2025000000,人,17948
0004050397,2025_01,0,46206,2025000000,人,17289
0004050397,2025_01,0,46208,2025000000,人,49506
0004050397,2025_01,0,46210,2025000000,人,35839
0004050397,2025_01,0,46213,2025000000,人,14186
0004050397,2025_01,0,46214,2025000000,人,12251
0004050397,2025_01,0,46215,2025000000,人,87673
0004050397,2025_01,0,46216,2025000000,人,45021
0004050397,2025_01,0,46217,2025000000,人,29861
0004050397,2025_01,0,46218,2025000000,人,120429
0004050397,2025_01,0,46219,2025000000,人,25422
0004050397,2025_01,0,46220,2025000000,人,30087
0004050397,2025_01,0,46221,2025000000,人,27122
0004050397,2025_01,0,46222,2025000000,人,38416
0004050397,2025_01,0,46223,2025000000,人,29901
0004050397,2025_01,0,46224,2025000000,人,21397
0004050397,2025_01,0,46225,2025000000,人,76919
0004050397,2025_01,0,46303,2025000000,人,363
0004050397,2025_01,0,46304,2025000000,人,641
0004050397,2025_01,0,46392,2025000000,人,17580
0004050397,2025_01,0,46404,2025000000,人,8648
0004050397,2025_01,0,46452,2025000000,人,8297
0004050397,2025_01,0,46468,2025000000,人,11188
0004050397,2025_01,0,46482,2025000000,人,5890
0004050397,2025_01,0,46490,2025000000,人,5753
0004050397,2025_01,0,46491,2025000000,人,5352
0004050397,2025_01,0,46492,2025000000,人,12783
0004050397,2025_01,0,46501,2025000000,人,6843
0004050397,2025_01,0,46502,2025000000,人,4968
0004050397,2025_01,0,46505,2025000000,人,10707
0004050397,2025_01,0,46523,2025000000,人,1290
0004050397,2025_01,0,46524,2025000000,人,1550
0004050397,2025_01,0,46525,2025000000,人,7652
0004050397,2025_01,0,46527,2025000000,人,5683
0004050397,2025_01,0,46529,2025000000,人,5997
0004050397,2025_01,0,46530,2025000000,人,9288
0004050397,2025_01,0,46531,2025000000,人,5199
0004050397,2025_01,0,46532,2025000000,人,5407
0004050397,2025_01,0,46533,2025000000,人,5635
0004050397,2025_01,0,46534,2025000000,人,5120
0004050397,2025_01,0,46535,2025000000,人,4825
0004050397,2025_01,0,47000,2025000000,人,1468220
0004050397,2025_01,0,47201,2025000000,人,311073
0004050397,2025_01,0,47205,2025000000,人,100158
0004050397,2025_01,0,47207,2025000000,人,47735
0004050397,2025_01,0,47208,2025000000,人,115716
0004050397,2025_01,0,47209,2025000000,人,66084
0004050397,2025_01,0,47210,2025000000,人,60664
0004050397,2025_01,0,47211,2025000000,人,141894
0004050397,2025_01,0,47212,2025000000,人,65669
0004050397,2025_01,0,47213,2025000000,人,128437
0004050397,2025_01,0,47214,2025000000,人,52012
0004050397,2025_01,0,47215,2025000000,人,45350
0004050397,2025_01,0,47301,2025000000,人,4131
0004050397,2025_01,0,47302,2025000000,人,2842
0004050397,2025_01,0,47303,2025000000,人,1512
0004050397,2025_01,0,47306,2025000000,人,8761
0004050397,2025_01,0,47308,2025000000,人,11825
0004050397,2025_01,0,47311,2025000000,人,11215
0004050397,2025_01,0,47313,2025000000,人,6319
0004050397,2025_01,0,47314,2025000000,人,11152
0004050397,2025_01,0,47315,2025000000,人,3727
0004050397,2025_01,0,47324,2025000000,人,41532
0004050397,2025_01,0,47325,2025000000,人,13229
0004050397,2025_01,0,47326,2025000000,人,28436
0004050397,2025_01,0,47327,2025000000,人,18052
0004050397,2025_01,0,47328,2025000000,人,22910
0004050397,2025_01,0,47329,2025000000,人,35280
0004050397,2025_01,0,47348,2025000000,人,19267
0004050397,2025_01,0,47350,2025000000,人,41513
0004050397,2025_01,0,47353,2025000000,人,621
0004050397,2025_01,0,47354,2025000000,人,830
0004050397,2025_01,0,47355,2025000000,人,612
0004050397,2025_01,0,47356,2025000000,人,234
0004050397,2025_01,0,47357,2025000000,人,1172
0004050397,2025_01,0,47358,2025000000,人,560
0004050397,2025_01,0,47359,2025000000,人,1050
0004050397,2025_01,0,47360,2025000000,人,1130
0004050397,2025_01,0,47361,2025000000,人,6417
0004050397,2025_01,0,47362,2025000000,人,32688
0004050397,2025_01,0,47375,2025000000,人,938
0004050397,2025_01,0,47381,2025000000,人,3963
0004050397,2025_01,0,47382,2025000000,人,1510
0004050397,2025_01,1,00000,2025000000,人,59778826
0004050397,2025_01,1,01000,2025000000,人,2355629
0004050397,2025_01,1,01100,2025000000,人,914867
0004050397,2025_01,1,01101,2025000000,人,116592
0004050397,2025_01,1,01102,2025000000,人,135387
0004050397,2025_01,1,01103,2025000000,人,124247
0004050397,2025_01,1,01104,2025000000,人,99579
0004050397,2025_01,1,01105,2025000000,人,106835
0004050397,2025_01,1,01106,2025000000,人,61143
0004050397,2025_01,1,01107,2025000000,人,100211
0004050397,2025_01,1,01108,2025000000,人,55070
0004050397,2025_01,1,01109,2025000000,人,65052
0004050397,2025_01,1,01110,2025000000,人,50751
0004050397,2025_01,1,01202,2025000000,人,104553
0004050397,2025_01,1,01203,2025000000,人,45265
0004050397,2025_01,1,01204,2025000000,人,140451
0004050397,2025_01,1,01205,2025000000,人,36408
0004050397,2025_01,1,01206,2025000000,人,70765
0004050397,2025_01,1,01207,2025000000,人,76654
0004050397,2025_01,1,01208,2025000000,人,51918
0004050397,2025_01,1,01209,2025000000,人,2634
0004050397,2025_01,1,01210,2025000000,人,33971
0004050397,2025_01,1,01211,2025000000,人,16354
0004050397,2025_01,1,01212,2025000000,人,8443
0004050397,2025_01,1,01213,2025000000,人,81145
0004050397,2025_01,1,01214,2025000000,人,14942
0004050397,2025_01,1,01215,2025000000,人,8370
0004050397,2025_01,1,01216,2025000000,人,4930
0004050397,2025_01,1,01217,2025000000,人,56798
0004050397,2025_01,1,01218,2025000000,人,3750
0004050397,2025_01,1,01219,2025000000,人,9077
0004050397,2025_01,1,01220,2025000000,人,7513
0004050397,2025_01,1,01221,2025000000,人,11857
0004050397,2025_01,1,01222,2025000000,人,3217
0004050397,2025_01,1,01223,2025000000,人,10050
0004050397,2025_01,1,01224,2025000000,人,50072
0004050397,2025_01,1,01225,2025000000,人,16968
0004050397,2025_01,1,01226,2025000000,人,6943
0004050397,2025_01,1,01227,2025000000,人,1168
0004050397,2025_01,1,01228,2025000000,人,8167
0004050397,2025_01,1,01229,2025000000,人,9100
0004050397,2025_01,1,01230,2025000000,人,19941
0004050397,2025_01,1,01231,2025000000,人,34449
0004050397,2025_01,1,01233,2025000000,人,13816
0004050397,2025_01,1,01234,2025000000,人,26533
0004050397,2025_01,1,01235,2025000000,人,26777
0004050397,2025_01,1,01236,2025000000,人,18980
0004050397,2025_01,1,01303,2025000000,人,7272
0004050397,2025_01,1,01304,2025000000,人,1341
0004050397,2025_01,1,01331,2025000000,人,2420
0004050397,2025_01,1,01332,2025000000,人,1487
0004050397,2025_01,1,01333,2025000000,人,1810
0004050397,2025_01,1,01334,2025000000,人,1510
0004050397,2025_01,1,01337,2025000000,人,12532
0004050397,2025_01,1,01343,2025000000,人,1579
0004050397,2025_01,1,01345,2025000000,人,5938
0004050397,2025_01,1,01346,2025000000,人,7495
0004050397,2025_01,1,01347,2025000000,人,2939
0004050397,2025_01,1,01361,2025000000,人,2994
0004050397,2025_01,1,01362,2025000000,人,1676
0004050397,2025_01,1,01363,2025000000,人,1487
0004050397,2025_01,1,01364,2025000000,人,1345
0004050397,2025_01,1,01367,2025000000,人,1087
0004050397,2025_01,1,01370,2025000000,人,2139
0004050397,2025_01,1,01371,2025000000,人,3002
0004050397,2025_01,1,01391,2025000000,人,590
0004050397,2025_01,1,01392,2025000000,人,1233
0004050397,2025_01,1,01393,2025000000,人,1374
0004050397,2025_01,1,01394,2025000000,人,2114
0004050397,2025_01,1,01395,2025000000,人,2771
0004050397,2025_01,1,01396,2025000000,人,1031
0004050397,2025_01,1,01397,2025000000,人,969
0004050397,2025_01,1,01398,2025000000,人,1064
0004050397,2025_01,1,01399,2025000000,人,1382
0004050397,2025_01,1,01400,2025000000,人,7967
0004050397,2025_01,1,01401,2025000000,人,3463
0004050397,2025_01,1,01402,2025000000,人,5054
0004050397,2025_01,1,01403,2025000000,人,803
0004050397,2025_01,1,01404,2025000000,人,389
0004050397,2025_01,1,01405,2025000000,人,711
0004050397,2025_01,1,01406,2025000000,人,1146
0004050397,2025_01,1,01407,2025000000,人,1559
0004050397,2025_01,1,01408,2025000000,人,7666
0004050397,2025_01,1,01409,2025000000,人,574
0004050397,2025_01,1,01423,2025000000,人,3787
0004050397,2025_01,1,01424,2025000000,人,2137
0004050397,2025_01,1,01425,2025000000,人,1093
0004050397,2025_01,1,01427,2025000000,人,2062
0004050397,2025_01,1,01428,2025000000,人,4500
0004050397,2025_01,1,01429,2025000000,人,4828
0004050397,2025_01,1,01430,2025000000,人,1706
0004050397,2025_01,1,01431,2025000000,人,747
0004050397,2025_01,1,01432,2025000000,人,2828
0004050397,2025_01,1,01433,2025000000,人,1097
0004050397,2025_01,1,01434,2025000000,人,985
0004050397,2025_01,1,01436,2025000000,人,1031
0004050397,2025_01,1,01437,2025000000,人,737
0004050397,2025_01,1,01438,2025000000,人,1292
0004050397,2025_01,1,01452,2025000000,人,2928
0004050397,2025_01,1,01453,2025000000,人,4469
0004050397,2025_01,1,01454,2025000000,人,2688
0004050397,2025_01,1,01455,2025000000,人,1560
0004050397,2025_01,1,01456,2025000000,人,1089
0004050397,2025_01,1,01457,2025000000,人,1521
0004050397,2025_01,1,01458,2025000000,人,4055
0004050397,2025_01,1,01459,2025000000,人,4335
0004050397,2025_01,1,01460,2025000000,人,4643
0004050397,2025_01,1,01461,2025000000,人,2008
0004050397,2025_01,1,01462,2025000000,人,1137
0004050397,2025_01,1,01463,2025000000,人,777
0004050397,2025_01,1,01464,2025000000,人,1268
0004050397,2025_01,1,01465,2025000000,人,1298
0004050397,2025_01,1,01468,2025000000,人,1330
0004050397,2025_01,1,01469,2025000000,人,1783
0004050397,2025_01,1,01470,2025000000,人,321
0004050397,2025_01,1,01471,2025000000,人,650
0004050397,2025_01,1,01472,2025000000,人,605
0004050397,2025_01,1,01481,2025000000,人,1521
0004050397,2025_01,1,01482,2025000000,人,1244
0004050397,2025_01,1,01483,2025000000,人,1261
0004050397,2025_01,1,01484,2025000000,人,2762
0004050397,2025_01,1,01485,2025000000,人,472
0004050397,2025_01,1,01486,2025000000,人,1065
0004050397,2025_01,1,01487,2025000000,人,1327
0004050397,2025_01,1,01511,2025000000,人,1213
0004050397,2025_01,1,01512,2025000000,人,1468
0004050397,2025_01,1,01513,2025000000,人,709
0004050397,2025_01,1,01514,2025000000,人,3377
0004050397,2025_01,1,01516,2025000000,人,1782
0004050397,2025_01,1,01517,2025000000,人,1136
0004050397,2025_01,1,01518,2025000000,人,888
0004050397,2025_01,1,01519,2025000000,人,1033
0004050397,2025_01,1,01520,2025000000,人,1083
0004050397,2025_01,1,01543,2025000000,人,8156
0004050397,2025_01,1,01544,2025000000,人,1882
0004050397,2025_01,1,01545,2025000000,人,5309
0004050397,2025_01,1,01546,2025000000,人,1758
0004050397,2025_01,1,01547,2025000000,人,2022
0004050397,2025_01,1,01549,2025000000,人,2044
0004050397,2025_01,1,01550,2025000000,人,1150
0004050397,2025_01,1,01552,2025000000,人,1993
0004050397,2025_01,1,01555,2025000000,人,8276
0004050397,2025_01,1,01559,2025000000,人,3621
0004050397,2025_01,1,01560,2025000000,人,1029
0004050397,2025_01,1,01561,2025000000,人,1677
0004050397,2025_01,1,01562,2025000000,人,463
0004050397,2025_01,1,01563,2025000000,人,1853
0004050397,2025_01,1,01564,2025000000,人,3026
0004050397,2025_01,1,01571,2025000000,人,1614
0004050397,2025_01,1,01575,2025000000,人,1138
0004050397,2025_01,1,01578,2025000000,人,6945
0004050397,2025_01,1,01581,2025000000,人,2154
0004050397,2025_01,1,01584,2025000000,人,3575
0004050397,2025_01,1,01585,2025000000,人,3439
